,Date,Sentiment score
655,2018-01-03 04:40:00,0.1906190476190477
656,2018-01-03 04:45:00,0.1906190476190477
657,2018-01-03 04:50:00,0.0
658,2018-01-03 04:55:00,0.0
659,2018-01-03 05:00:00,0.0
660,2018-01-03 05:05:00,0.0
661,2018-01-03 05:10:00,0.0
662,2018-01-03 05:15:00,0.1653808353808354
663,2018-01-03 05:20:00,0.0
664,2018-01-03 05:25:00,0.0
665,2018-01-03 05:30:00,0.0
666,2018-01-03 05:35:00,0.0
667,2018-01-03 05:40:00,0.0
668,2018-01-03 05:45:00,0.0
669,2018-01-03 05:50:00,0.20382259250183773
670,2018-01-03 05:55:00,0.0
671,2018-01-03 06:00:00,0.0
672,2018-01-03 06:05:00,0.08327471139971138
673,2018-01-03 06:10:00,0.0
674,2018-01-03 06:15:00,0.0
675,2018-01-03 06:20:00,0.0
676,2018-01-03 06:25:00,0.0
677,2018-01-03 06:30:00,0.2
678,2018-01-03 06:35:00,0.2
679,2018-01-03 06:40:00,0.0
680,2018-01-03 06:45:00,0.0
681,2018-01-03 06:50:00,0.0
682,2018-01-03 06:55:00,0.12000000000000002
683,2018-01-03 07:00:00,0.0
684,2018-01-03 07:05:00,0.12393939393939395
685,2018-01-03 07:10:00,0.0
686,2018-01-03 07:15:00,0.30000000000000004
687,2018-01-03 07:20:00,0.0
688,2018-01-03 07:25:00,0.0
689,2018-01-03 07:30:00,0.0
690,2018-01-03 07:35:00,0.0
